2 ../nhg/6lzg.nhg ../lig/ligCHEMBL115.lig 1 0.000000 2 nb:0.0006, b:0.9994 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1068.lig 1 0.000000 2 nb:0.98, b:0.02 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL38.lig 1 0.000000 2 nb:0.03, b:0.97 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL844.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL12856.lig 1 0.000000 2 nb:0.84, b:0.16 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL21731.lig 1 0.000000 2 nb:0.13, b:0.87 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL72.lig 1 0.000000 2 nb:0.87, b:0.13 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1466.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL715.lig 1 0.000000 2 nb:0.18, b:0.82 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL344159.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL177880.lig 1 0.000000 2 nb:0.44, b:0.56 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL505.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL548.lig 1 0.000000 2 nb:0.81, b:0.19 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL494163.lig 1 0.000000 2 nb:0.67, b:0.33 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1085765.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL195.lig 1 0.000000 2 nb:0.03, b:0.97 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1551.lig 1 0.000000 2 nb:0.92, b:0.08 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1360.lig 1 0.000000 2 nb:0.03, b:0.97 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL12.lig 1 0.000000 2 nb:0.59, b:0.41 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL70.lig 1 0.000000 2 nb:0.75, b:0.25 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL519643.lig 1 0.000000 2 nb:0.02, b:0.98 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL19019.lig 1 0.000000 2 nb:0.93, b:0.07 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL193.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL80.lig 1 0.000000 2 nb:0.47, b:0.53 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL560.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL963.lig 1 0.000000 2 nb:0.82, b:0.18 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL661.lig 1 0.000000 2 nb:0.84, b:0.16 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL646.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL428647.lig 1 0.000000 2 nb:0.86, b:0.14 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL49.lig 1 0.000000 2 nb:0.98, b:0.02 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL42.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL85.lig 1 0.000000 2 nb:0.98, b:0.02 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1706.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL593.lig 1 0.000000 2 nb:0.01, b:0.99 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL288441.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL554.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL223228.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL939.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL553.lig 1 0.000000 2 nb:0.01, b:0.99 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL90.lig 1 0.000000 2 nb:0.14, b:0.86 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1323.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL53.lig 1 0.000000 2 nb:0.88, b:0.12 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1719.lig 1 0.000000 2 nb:0.82, b:0.18 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL534.lig 1 0.000000 2 nb:0.03, b:0.97 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1071.lig 1 0.000000 2 nb:0.99, b:0.01 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL129.lig 1 0.000000 2 nb:0.19, b:0.81 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL109.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL16.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL108.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL14.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL23.lig 1 0.000000 2 nb:0.16, b:0.84 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL143991.lig 1 0.000000 2 nb:0.96, b:0.04 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL440464.lig 1 0.000000 2 nb:0.96, b:0.04 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL405.lig 1 0.000000 2 nb:0.71, b:0.29 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL73452.lig 1 0.000000 2 nb:0.87, b:0.13 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL3234032.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL135.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL36148.lig 1 0.000000 2 nb:0.01, b:0.99 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL128.lig 1 0.000000 2 nb:0.99, b:0.01 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL781.lig 1 0.000000 2 nb:0.15, b:0.85 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL690.lig 1 0.000000 2 nb:0.02, b:0.98 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL608.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL550.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL603.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL433.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL11.lig 1 0.000000 2 nb:0.21, b:0.79 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL154.lig 1 0.000000 2 nb:0.94, b:0.06 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL461.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1123.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL748.lig 1 0.000000 2 nb:0.95, b:0.05 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL813.lig 1 0.000000 2 nb:0.99, b:0.01 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL15770.lig 1 0.000000 2 nb:0.80, b:0.20 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL159.lig 1 0.000000 2 nb:0.97, b:0.03 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL3261333.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1073.lig 1 0.000000 2 nb:0.44, b:0.56 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL265640.lig 1 0.000000 2 nb:0.98, b:0.02 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL472.lig 1 0.000000 2 nb:0.99, b:0.01 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL66274.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL513.lig 1 0.000000 2 nb:0.97, b:0.03 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL333598.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL622.lig 1 0.000000 2 nb:0.99, b:0.01 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL431.lig 1 0.000000 2 nb:0.91, b:0.09 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL268846.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL54688.lig 1 0.000000 2 nb:0.99, b:0.01 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL578.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL531.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL592.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL3288667.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL698.lig 1 0.000000 2 nb:0.82, b:0.18 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL3288674.lig 1 0.000000 2 nb:0.94, b:0.06 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL79.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL3288678.lig 1 0.000000 2 nb:0.01, b:0.99 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL811.lig 1 0.000000 2 nb:0.01, b:0.99 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL657.lig 1 0.000000 2 nb:0.92, b:0.08 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL753.lig 1 0.000000 2 nb:0.83, b:0.17 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL3288959.lig 1 0.000000 2 nb:0.31, b:0.69 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL3288952.lig 1 0.000000 2 nb:0.51, b:0.49 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL3288962.lig 1 0.000000 2 nb:0.90, b:0.10 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL3288944.lig 1 0.000000 2 nb:0.98, b:0.02 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL841.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL643.lig 1 0.000000 2 nb:0.03, b:0.97 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1108.lig 1 0.000000 2 nb:0.01, b:0.99 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL3288965.lig 1 0.000000 2 nb:0.03, b:0.97 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL117785.lig 1 0.000000 2 nb:0.80, b:0.20 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL3288964.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL3288967.lig 1 0.000000 2 nb:0.97, b:0.03 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL467.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL772.lig 1 0.000000 2 nb:0.04, b:0.96 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL516.lig 1 0.000000 2 nb:0.03, b:0.97 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL452.lig 1 0.000000 2 nb:0.99, b:0.01 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL485.lig 1 0.000000 2 nb:0.97, b:0.03 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL594.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL500.lig 1 0.000000 2 nb:0.98, b:0.02 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL589.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL838.lig 1 0.000000 2 nb:0.89, b:0.11 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL279075.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1314.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL647.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL101.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL35233.lig 1 0.000000 2 nb:0.01, b:0.99 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL19393.lig 1 0.000000 2 nb:0.74, b:0.26 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL75.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL849.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1200970.lig 1 0.000000 2 nb:0.29, b:0.71 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL103.lig 1 0.000000 2 nb:0.21, b:0.79 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL502.lig 1 0.000000 2 nb:0.12, b:0.88 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL488.lig 1 0.000000 2 nb:0.05, b:0.95 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1337960.lig 1 0.000000 2 nb:0.01, b:0.99 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1399.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL612.lig 1 0.000000 2 nb:0.75, b:0.25 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1025.lig 1 0.000000 2 nb:0.99, b:0.01 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL278020.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL641.lig 1 0.000000 2 nb:0.93, b:0.07 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL29.lig 1 0.000000 2 nb:0.99, b:0.01 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1757.lig 1 0.000000 2 nb:0.99, b:0.01 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL852.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL386630.lig 1 0.000000 2 nb:0.03, b:0.97 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL293410.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL504.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL832.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1957094.lig 1 0.000000 2 nb:0.25, b:0.75 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL149177.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL782.lig 1 0.000000 2 nb:0.92, b:0.08 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL437.lig 1 0.000000 2 nb:0.99, b:0.01 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL273571.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL560511.lig 1 0.000000 2 nb:0.98, b:0.02 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL809.lig 1 0.000000 2 nb:0.77, b:0.23 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL814.lig 1 0.000000 2 nb:0.62, b:0.38 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL934.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL517.lig 1 0.000000 2 nb:0.90, b:0.10 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL679.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1437.lig 1 0.000000 2 nb:0.99, b:0.01 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL830.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL443.lig 1 0.000000 2 nb:0.97, b:0.03 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1043.lig 1 0.000000 2 nb:0.94, b:0.06 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL123325.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL741.lig 1 0.000000 2 nb:0.68, b:0.32 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL473.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL547.lig 1 0.000000 2 nb:0.04, b:0.96 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL99946.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1065.lig 1 0.000000 2 nb:0.06, b:0.94 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1023.lig 1 0.000000 2 nb:0.30, b:0.70 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL106553.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL301742.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL302213.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL709.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL611.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL660.lig 1 0.000000 2 nb:0.37, b:0.63 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1185.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL14376.lig 1 0.000000 2 nb:0.46, b:0.54 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1607.lig 1 0.000000 2 nb:0.13, b:0.87 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL125.lig 1 0.000000 2 nb:0.24, b:0.76 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL905.lig 1 0.000000 2 nb:0.63, b:0.37 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL453.lig 1 0.000000 2 nb:0.49, b:0.51 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL810.lig 1 0.000000 2 nb:0.49, b:0.51 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL61.lig 1 0.000000 2 nb:0.97, b:0.03 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL2311089.lig 1 0.000000 2 nb:0.61, b:0.39 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL902.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1149.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1166.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL108726.lig 1 0.000000 2 nb:0.11, b:0.89 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1027.lig 1 0.000000 2 nb:0.60, b:0.40 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL771.lig 1 0.000000 2 nb:0.59, b:0.41 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL839.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL141.lig 1 0.000000 2 nb:0.07, b:0.93 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL682.lig 1 0.000000 2 nb:0.16, b:0.84 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL416.lig 1 0.000000 2 nb:0.99, b:0.01 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1017.lig 1 0.000000 2 nb:0.10, b:0.90 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1513.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL742.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL9.lig 1 0.000000 2 nb:0.97, b:0.03 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL4.lig 1 0.000000 2 nb:0.97, b:0.03 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL982.lig 1 0.000000 2 nb:0.92, b:0.08 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL708.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1265.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL894.lig 1 0.000000 2 nb:0.02, b:0.98 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1069.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL595.lig 1 0.000000 2 nb:0.85, b:0.15 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL542556.lig 1 0.000000 2 nb:0.98, b:0.02 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL148.lig 1 0.000000 2 nb:0.72, b:0.28 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL338402.lig 1 0.000000 2 nb:0.67, b:0.33 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL599.lig 1 0.000000 2 nb:0.10, b:0.90 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL448.lig 1 0.000000 2 nb:0.01, b:0.99 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL964.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL836.lig 1 0.000000 2 nb:0.01, b:0.99 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL267936.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL1205.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL957.lig 1 0.000000 2 nb:0.14, b:0.86 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL703.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL659.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL636.lig 1 0.000000 2 nb:0.93, b:0.07 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL284348.lig 1 0.000000 2 nb:0.56, b:0.44 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL667.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL190.lig 1 0.000000 2 nb:0.71, b:0.29 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL113.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL419.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL628.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL86715.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL807.lig 1 0.000000 2 nb:0.00, b:1.00 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL827.lig 1 0.000000 2 nb:0.98, b:0.02 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL900.lig 1 0.000000 2 nb:0.01, b:0.99 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL295272.lig 1 0.000000 2 nb:0.01, b:0.99 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL631.lig 1 0.000000 2 nb:0.02, b:0.98 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL717.lig 1 0.000000 2 nb:0.57, b:0.43 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL413.lig 1 0.000000 2 nb:0.01, b:0.99 pred:1
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL623.lig 1 0.000000 2 nb:1.00, b:0.00 pred:0
2 ../nhg/6lzg.nhg ../lig/ligCHEMBL799.lig 1 0.000000 2 nb:0.62, b:0.38 pred:0
